,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
593,1517159023.7,86.0,0.6352941176470588,0.25882352941176473,187.125,-12.5625,-2.375,0,3,0,0,-62.0,-9.6875,-13.6875,-0.0022222222222199996,0.0,-0.004444444444439999,-0.29,-0.21,-1.38,2639.3700001239777,4.670000076293945
594,1517159028.35,89.0,0.8,0.24705882352941178,187.625,-13.5,-2.5,0,3,0,0,-60.0625,-12.25,-13.375,0.0211111111111,0.03,0.004444444444439999,-0.67,0.09,0.33,2644.0199999809265,4.6499998569488525
595,1517159033.03,93.0,0.17647058823529413,0.2980392156862745,188.25,-12.875,-2.8125,0,3,0,0,-63.375,-10.6875,-14.25,-0.0277777777778,-0.022222222222199998,-0.00666666666667,-0.44,-0.38,1.52,2648.7000000476837,4.680000066757202
596,1517159037.68,96.0,0.36470588235294116,0.18823529411764706,188.1875,-12.875,-4.125,0,3,0,0,-63.25,-12.0,-15.0625,-0.0166666666667,-0.005555555555560001,-0.0011111111111099998,-0.08,0.15,0.77,2653.350000143051,4.650000095367432
597,1517159042.34,98.0,0.12941176470588237,0.16470588235294117,188.125,-12.375,-4.1875,0,3,0,0,-61.1875,-14.875,-14.5,0.0144444444444,0.024444444444400002,-0.008888888888889999,0.61,-0.13,-0.85,2658.0099999904633,4.659999847412109
598,1517159047.01,97.0,0.17254901960784313,0.2,188.4375,-13.0625,-4.375,0,3,0,0,-62.5625,-14.6875,-12.0,-0.024444444444400002,0.005555555555560001,-0.008888888888889999,0.73,-0.21,0.3,2662.680000066757,4.670000076293945
599,1517159051.67,96.0,0.20784313725490197,0.23921568627450981,188.875,-13.6875,-3.9375,0,3,0,0,-72.0625,-7.0625,-15.0625,-0.0144444444444,-0.0033333333333300003,0.012222222222200001,0.14,-0.13,1.08,2667.340000152588,4.6600000858306885
600,1517159056.34,96.0,0.615686274509804,0.2196078431372549,185.3125,-13.125,-3.5625,0,3,0,0,-58.5625,-6.0625,-17.5,-0.0188888888889,0.0277777777778,0.0022222222222199996,-0.12,0.53,0.98,2672.0099999904633,4.669999837875366
601,1517159061.0,95.0,0.9529411764705882,0.3411764705882353,182.75,-13.0,-3.5625,0,3,0,0,-69.875,-3.875,-12.6875,0.0011111111111099998,-0.008888888888889999,0.0188888888889,0.3,-0.39,1.34,2676.670000076294,4.6600000858306885
602,1517159065.65,100.0,0.3686274509803922,0.3333333333333333,178.8125,-12.5,-1.75,0,3,0,0,-56.1875,-2.5625,-13.75,-0.0033333333333300003,0.0422222222222,0.005555555555560001,-0.53,0.22,0.36,2681.3200001716614,4.650000095367432
603,1517159070.31,101.0,0.7607843137254902,0.2627450980392157,176.25,-12.625,-1.9375,0,3,0,0,-63.0625,-6.5625,-23.6875,0.06,0.023333333333299996,0.011111111111099999,-0.52,0.12,-0.59,2685.9800000190735,4.659999847412109
604,1517159074.97,103.0,0.3333333333333333,0.23921568627450981,174.5625,-11.25,-1.5625,0,3,0,0,-68.5,-1.5,-19.0,-0.03,-0.0277777777778,-0.01,0.28,-0.4,0.71,2690.640000104904,4.6600000858306885
605,1517159079.61,101.0,0.38823529411764707,0.2196078431372549,174.5,-11.875,-2.625,0,3,0,0,-58.375,-7.0,-13.6875,0.036666666666699994,-0.0177777777778,0.0211111111111,0.25,-0.28,0.08,2695.2799999713898,4.639999866485596
606,1517159084.27,98.0,0.11372549019607843,0.14901960784313725,174.9375,-11.75,-4.0,0,3,0,0,-63.0625,-4.5625,-17.6875,0.005555555555560001,0.0033333333333300003,-0.0033333333333300003,-0.48,0.28,0.27,2699.9400000572205,4.6600000858306885
607,1517159088.92,84.0,0.7411764705882353,0.2627450980392157,174.6875,-12.1875,-4.4375,0,3,0,0,-60.0,-4.375,-20.5625,-0.005555555555560001,-0.004444444444439999,-0.01,-0.67,-0.11,0.61,2704.590000152588,4.650000095367432
608,1517159093.58,88.0,0.5490196078431373,0.21176470588235294,174.875,-12.875,-3.4375,0,3,0,0,-58.6875,-5.25,-24.375,0.0144444444444,0.0177777777778,-0.0144444444444,-0.68,-0.42,-0.57,2709.25,4.659999847412109
609,1517159098.26,89.0,0.4823529411764706,0.17647058823529413,175.25,-13.9375,-3.4375,0,3,0,0,-59.5,-3.5625,-22.0625,-0.00666666666667,-0.036666666666699994,-0.0022222222222199996,0.47,-0.12,0.02,2713.930000066757,4.680000066757202
610,1517159102.93,87.0,0.6823529411764706,0.23137254901960785,175.8125,-14.1875,-3.1875,0,3,0,0,-62.0,-4.25,-21.5625,0.012222222222200001,-0.0022222222222199996,-0.005555555555560001,0.03,-0.09,0.66,2718.600000143051,4.670000076293945
611,1517159107.57,89.0,0.1843137254901961,0.1568627450980392,176.375,-13.375,-2.375,0,3,0,0,-59.375,-4.6875,-22.6875,-0.00777777777778,-0.0011111111111099998,-0.0011111111111099998,-0.68,0.19,-0.09,2723.2400000095367,4.639999866485596
612,1517159112.22,83.0,0.4392156862745098,0.2235294117647059,175.9375,-12.6875,-4.0625,0,3,0,0,-68.0625,-5.75,-18.875,0.0022222222222199996,0.005555555555560001,0.0033333333333300003,-0.33,0.22,0.53,2727.890000104904,4.650000095367432
613,1517159116.88,83.0,0.5294117647058824,0.16862745098039217,176.6875,-14.125,-3.125,0,3,0,0,-69.75,-5.5,-18.0,0.0211111111111,-0.023333333333299996,0.004444444444439999,0.27,0.21,-0.16,2732.550000190735,4.6600000858306885
614,1517159121.53,81.0,0.23921568627450981,0.22745098039215686,176.8125,-12.125,-3.375,0,3,0,0,-69.0,-4.5,-18.375,0.0,0.008888888888889999,0.005555555555560001,-0.06,-0.53,0.54,2737.2000000476837,4.6499998569488525
615,1517159126.2,83.0,0.6549019607843137,0.20784313725490197,177.4375,-13.4375,-2.6875,0,3,0,0,-68.0625,-5.375,-20.5,-0.0211111111111,0.0333333333333,-0.00666666666667,-0.39,0.21,0.19,2741.8700001239777,4.670000076293945
616,1517159130.87,83.0,0.12941176470588237,0.1607843137254902,177.25,-12.75,-3.0625,0,3,0,0,-67.0,-4.5625,-19.6875,0.0,0.0033333333333300003,0.004444444444439999,0.53,-0.8,0.31,2746.539999961853,4.669999837875366
617,1517159135.51,83.0,0.807843137254902,0.1607843137254902,178.25,-13.625,-2.375,0,3,0,0,-66.0625,-5.0625,-20.1875,-0.0022222222222199996,0.0,0.0011111111111099998,0.44,0.33,0.51,2751.180000066757,4.640000104904175
618,1517159140.17,84.0,0.16862745098039217,0.2235294117647059,178.3125,-12.75,-3.0,0,3,0,0,-67.1875,-4.5,-17.375,-0.004444444444439999,0.0,-0.0011111111111099998,-0.02,0.14,0.46,2755.840000152588,4.6600000858306885
619,1517159144.81,83.0,0.5058823529411764,0.25098039215686274,178.3125,-13.3125,-3.5,0,3,0,0,-67.0,-5.375,-19.0,-0.0033333333333300003,0.004444444444439999,0.005555555555560001,-0.17,0.11,-0.39,2760.4800000190735,4.639999866485596
620,1517159149.46,87.0,0.8352941176470589,0.23921568627450981,178.6875,-13.5,-2.1875,0,3,0,0,-66.0625,-5.0,-19.0,-0.004444444444439999,0.0,-0.0022222222222199996,0.36,0.06,-0.18,2765.130000114441,4.650000095367432
621,1517159154.13,89.0,0.7843137254901961,0.27450980392156865,178.625,-13.6875,-1.625,0,3,0,0,-66.375,-4.375,-18.375,0.00777777777778,-0.00666666666667,-0.013333333333299998,-0.6,-0.07,-0.17,2769.800000190735,4.670000076293945
622,1517159158.79,92.0,0.6588235294117647,0.16470588235294117,178.3125,-13.875,-1.5625,0,3,0,0,-65.875,-4.5,-19.1875,0.00777777777778,-0.0011111111111099998,0.012222222222200001,0.49,0.41,0.33,2774.460000038147,4.659999847412109
623,1517159163.46,89.0,0.803921568627451,0.2901960784313726,179.0625,-13.4375,-2.9375,0,3,0,0,-65.75,-3.5625,-18.6875,0.012222222222200001,-0.0144444444444,-0.0022222222222199996,0.22,0.3,1.21,2779.130000114441,4.670000076293945
624,1517159168.14,87.0,0.38823529411764707,0.2823529411764706,179.125,-13.1875,-3.125,0,3,0,0,-66.5,-4.6875,-18.6875,-0.023333333333299996,0.011111111111099999,-0.011111111111099999,-1.06,-0.43,0.45,2783.810000181198,4.680000066757202
625,1517159172.79,88.0,0.8588235294117647,0.27058823529411763,179.5625,-13.8125,-2.3125,0,3,0,0,-69.375,-5.375,-19.1875,-0.023333333333299996,-0.004444444444439999,-0.00777777777778,0.43,-0.06,0.14,2788.460000038147,4.6499998569488525
626,1517159177.44,91.0,0.13333333333333333,0.1411764705882353,179.875,-13.6875,-1.625,0,3,0,0,-68.0625,-5.1875,-18.375,0.004444444444439999,-0.0344444444444,-0.01,0.9,-0.15,-0.02,2793.1100001335144,4.650000095367432
627,1517159182.11,82.0,0.796078431372549,0.24705882352941178,180.125,-12.625,-5.125,0,3,0,0,-67.75,-4.5625,-19.875,0.0033333333333300003,-0.005555555555560001,-0.0033333333333300003,-0.84,-0.05,-0.13,2797.7799999713898,4.669999837875366
628,1517159186.76,87.0,0.8431372549019608,0.20784313725490197,180.625,-13.6875,-1.5625,0,3,0,0,-68.1875,-5.375,-20.0625,0.0388888888889,-0.01,0.01,-0.07,0.37,-0.55,2802.430000066757,4.650000095367432
629,1517159191.43,89.0,0.6078431372549019,0.25882352941176473,180.6875,-13.3125,-1.8125,0,3,0,0,-67.75,-5.5625,-19.0625,0.036666666666699994,-0.00777777777778,0.008888888888889999,-0.27,-0.32,-1.1,2807.100000143051,4.670000076293945
630,1517159196.09,92.0,0.19215686274509805,0.23921568627450981,181.5625,-13.5,-2.1875,0,3,0,0,-67.1875,-1.875,-20.375,0.011111111111099999,-0.0422222222222,-0.0177777777778,0.48,0.2,0.44,2811.7599999904633,4.659999847412109
631,1517159200.78,88.0,0.23137254901960785,0.2549019607843137,183.125,-13.25,-2.375,0,3,0,0,-64.0,-5.1875,-9.375,-0.0033333333333300003,0.0188888888889,0.004444444444439999,0.83,-0.45,-0.06,2816.4500000476837,4.690000057220459
632,1517159205.42,91.0,0.8313725490196079,0.37254901960784315,181.9375,-12.375,-2.1875,0,3,0,0,-70.0,-5.1875,-13.0625,0.0355555555556,-0.008888888888889999,0.0022222222222199996,0.0,-0.03,0.61,2821.090000152588,4.640000104904175
633,1517159210.06,97.0,0.8313725490196079,0.3333333333333333,182.25,-13.5,-1.125,0,3,0,0,-70.1875,-6.875,-11.25,0.011111111111099999,-0.012222222222200001,0.0011111111111099998,-0.23,-0.03,0.29,2825.7300000190735,4.639999866485596
634,1517159214.73,101.0,0.8784313725490196,0.3254901960784314,182.3125,-13.0,-1.0625,0,3,0,0,-71.0625,-4.6875,-17.1875,0.06,-0.005555555555560001,0.0155555555556,0.66,-0.14,0.23,2830.4000000953674,4.670000076293945
635,1517159219.4,102.0,0.6901960784313725,0.23921568627450981,182.375,-13.625,-1.625,0,3,0,0,-70.5625,-5.0625,-14.0,-0.012222222222200001,-0.0022222222222199996,-0.012222222222200001,-0.35,-0.11,-0.01,2835.0700001716614,4.670000076293945
636,1517159224.06,103.0,0.4823529411764706,0.2235294117647059,182.5,-13.4375,-1.875,0,3,0,0,-67.75,-7.375,-11.5625,0.0033333333333300003,0.0033333333333300003,-0.0033333333333300003,-0.15,0.0,1.0,2839.7300000190735,4.659999847412109
637,1517159228.73,101.0,0.3137254901960784,0.21568627450980393,183.0,-13.75,-2.6875,0,3,0,0,-68.5,-5.1875,-21.75,0.00777777777778,0.0022222222222199996,0.0033333333333300003,0.31,-0.31,0.21,2844.4000000953674,4.670000076293945
638,1517159233.38,98.0,0.23921568627450981,0.2196078431372549,183.125,-13.0,-3.25,0,3,0,0,-70.25,-3.1875,-15.375,-0.0188888888889,-0.0011111111111099998,-0.011111111111099999,0.34,-0.56,0.95,2849.050000190735,4.650000095367432
639,1517159238.03,98.0,0.4588235294117647,0.24313725490196078,183.6875,-13.125,-3.875,0,3,0,0,-73.6875,-2.375,-22.0,-0.012222222222200001,-0.026666666666700003,0.0011111111111099998,0.97,-0.48,1.49,2853.7000000476837,4.6499998569488525
640,1517159242.67,98.0,0.6274509803921569,0.1803921568627451,183.3125,-12.8125,-3.8125,0,3,0,0,-68.5625,-4.6875,-13.5625,-0.01,-0.012222222222200001,-0.00666666666667,1.1,-0.68,-0.62,2858.340000152588,4.640000104904175
641,1517159247.33,98.0,0.6941176470588235,0.20392156862745098,183.5625,-13.5,-4.875,0,3,0,0,-65.1875,-4.75,-9.6875,0.024444444444400002,0.024444444444400002,0.0388888888889,0.48,-0.67,0.51,2863.0,4.659999847412109
642,1517159252.0,101.0,0.44313725490196076,0.17254901960784313,179.8125,-13.4375,-4.4375,0,3,0,0,-58.0,-3.0625,-10.375,-0.00666666666667,-0.04333333333330001,0.022222222222199998,0.84,-0.14,0.43,2867.670000076294,4.670000076293945
643,1517159256.64,98.0,0.27058823529411763,0.3176470588235294,175.875,-12.6875,-5.0,0,3,0,0,-63.375,-3.0,-17.0,-0.004444444444439999,-0.0022222222222199996,0.0022222222222199996,0.07,-0.25,0.09,2872.310000181198,4.640000104904175
644,1517159261.32,103.0,0.8156862745098039,0.3137254901960784,175.25,-11.4375,-2.5625,0,3,0,0,-68.0625,-2.1875,-22.5625,-0.0177777777778,0.0377777777778,-0.024444444444400002,-1.29,-0.19,0.91,2876.9900000095367,4.679999828338623
645,1517159265.99,109.0,0.3686274509803922,0.19215686274509805,175.125,-12.125,-2.6875,0,3,0,0,-62.375,-2.6875,-17.1875,-0.01,-0.0166666666667,0.0022222222222199996,0.04,0.6,0.41,2881.6600000858307,4.670000076293945
646,1517159270.66,104.0,0.16862745098039217,0.16470588235294117,175.25,-12.1875,-2.875,0,3,0,0,-62.5625,-1.0,-15.5,0.012222222222200001,0.0155555555556,0.0022222222222199996,-0.01,0.12,0.08,2886.3300001621246,4.670000076293945
647,1517159275.3,97.0,0.6392156862745098,0.21568627450980393,175.5625,-12.5625,-3.75,0,3,0,0,-58.25,-3.25,-16.5,0.0011111111111099998,0.013333333333299998,-0.0022222222222199996,-0.95,-0.05,0.27,2890.9700000286102,4.639999866485596
648,1517159279.96,96.0,0.4980392156862745,0.19607843137254902,175.75,-12.6875,-3.5,0,3,0,0,-61.0625,-3.6875,-15.875,-0.0144444444444,-0.0288888888889,-0.024444444444400002,0.16,-0.68,0.48,2895.630000114441,4.6600000858306885
649,1517159284.58,97.0,0.6745098039215687,0.25098039215686274,176.6875,-11.375,-2.625,0,3,0,0,-63.0,-2.0,-21.6875,0.0277777777778,0.024444444444400002,-0.0188888888889,-0.46,0.0,0.05,2900.25,4.619999885559082
650,1517159289.24,100.0,0.7294117647058823,0.21568627450980393,179.875,-11.9375,-2.125,0,3,0,0,-59.0625,-3.6875,-24.5625,0.0188888888889,0.0033333333333300003,-0.00666666666667,-0.14,0.01,-0.04,2904.9100000858307,4.6600000858306885
651,1517159293.88,103.0,0.1568627450980392,0.16470588235294117,184.125,-12.125,-2.125,0,3,0,0,-70.6875,-4.375,-17.5625,0.013333333333299998,0.00666666666667,-0.008888888888889999,0.21,0.12,-1.05,2909.550000190735,4.640000104904175
652,1517159298.54,100.0,0.6470588235294118,0.1843137254901961,188.375,-12.5,-3.1875,0,3,0,0,-70.25,-5.6875,-17.25,-0.0144444444444,-0.026666666666700003,-0.0166666666667,0.41,-0.67,0.28,2914.210000038147,4.659999847412109
653,1517159303.18,101.0,0.10980392156862745,0.14901960784313725,192.5625,-12.75,-3.625,0,3,0,0,-66.75,-7.375,-17.5,-0.0022222222222199996,0.004444444444439999,-0.011111111111099999,-0.29,-0.29,-0.31,2918.850000143051,4.640000104904175
654,1517159307.83,99.0,0.11372549019607843,0.15294117647058825,196.9375,-12.25,-3.375,0,3,0,0,-66.1875,-8.0625,-16.875,-0.03,0.0011111111111099998,-0.022222222222199998,0.56,-0.21,0.42,2923.5,4.6499998569488525
655,1517159312.45,93.0,0.7058823529411765,0.2823529411764706,201.0,-12.1875,-3.6875,0,3,0,0,-63.0625,-7.75,-16.5625,-0.011111111111099999,-0.05333333333330001,-0.0333333333333,-0.02,-0.09,1.05,2928.1200001239777,4.620000123977661
656,1517159317.11,97.0,0.6862745098039216,0.18823529411764706,204.375,-11.8125,-2.25,0,3,0,0,-61.875,-8.0625,-16.5625,0.004444444444439999,0.026666666666700003,0.00666666666667,0.15,-0.44,1.06,2932.7799999713898,4.659999847412109
657,1517159321.74,91.0,0.5607843137254902,0.23921568627450981,205.875,-13.1875,-3.625,0,3,0,0,-60.0625,-10.0,-16.75,-0.04333333333330001,-0.0344444444444,-0.0377777777778,0.31,-0.8,0.24,2937.4100000858307,4.630000114440918
658,1517159326.39,93.0,0.8196078431372549,0.28627450980392155,209.0625,-14.75,-2.625,0,3,0,0,-59.1875,-11.0625,-17.25,-0.01,-0.0177777777778,0.0,0.39,-0.31,1.03,2942.060000181198,4.650000095367432
659,1517159331.03,98.0,0.6392156862745098,0.17254901960784313,209.375,-13.9375,-2.3125,0,3,0,0,-61.75,-10.6875,-16.75,-0.04333333333330001,-0.023333333333299996,-0.004444444444439999,0.71,-0.52,-0.49,2946.7000000476837,4.639999866485596
660,1517159335.71,100.0,0.5058823529411764,0.17254901960784313,209.125,-13.625,-2.5,0,3,0,0,-59.1875,-10.875,-18.0,-0.02,-0.0422222222222,-0.00666666666667,0.57,-0.17,0.8,2951.380000114441,4.680000066757202
661,1517159340.34,99.0,0.49411764705882355,0.21568627450980393,209.1875,-13.5625,-3.1875,0,3,0,0,-60.0,-10.25,-17.1875,0.024444444444400002,-0.0011111111111099998,0.0011111111111099998,-0.22,0.36,-0.12,2956.0099999904633,4.629999876022339
662,1517159345.01,97.0,0.25098039215686274,0.14901960784313725,209.4375,-13.4375,-4.1875,0,3,0,0,-58.6875,-11.5625,-18.0,-0.005555555555560001,-0.0166666666667,0.005555555555560001,-0.24,-0.02,-0.11,2960.680000066757,4.670000076293945
663,1517159349.67,94.0,0.23921568627450981,0.1843137254901961,209.4375,-12.9375,-4.6875,0,3,0,0,-60.0,-12.75,-18.0625,0.023333333333299996,-0.02,-0.022222222222199998,-0.19,-0.17,0.64,2965.340000152588,4.6600000858306885
664,1517159354.29,94.0,0.5058823529411764,0.18823529411764706,210.3125,-13.0,-4.125,0,3,0,0,-116.0625,-14.75,-30.375,-0.008888888888889999,-0.0022222222222199996,-0.0022222222222199996,0.13,-0.16,-0.37,2969.960000038147,4.619999885559082
665,1517159358.96,96.0,0.6039215686274509,0.22745098039215686,210.3125,-13.1875,-3.8125,0,3,0,0,-69.5,-9.25,-17.875,0.008888888888889999,-0.02,-0.005555555555560001,0.94,-0.28,-0.26,2974.630000114441,4.670000076293945
666,1517159363.62,96.0,0.19215686274509805,0.14901960784313725,210.625,-12.9375,-4.0625,0,3,0,0,-69.1875,-9.875,-19.5625,-0.013333333333299998,-0.013333333333299998,0.0,0.33,0.36,0.83,2979.289999961853,4.659999847412109
667,1517159368.29,91.0,0.5294117647058824,0.14901960784313725,211.3125,-13.125,-4.625,0,3,0,0,-69.375,-10.5,-18.5625,-0.0011111111111099998,-0.0033333333333300003,0.005555555555560001,0.31,-0.05,0.53,2983.960000038147,4.670000076293945
668,1517159372.97,90.0,0.5254901960784314,0.24313725490196078,211.5,-12.75,-4.0,0,3,0,0,-69.5625,-9.5,-19.875,0.0211111111111,-0.026666666666700003,0.00777777777778,-0.04,-0.24,-0.25,2988.640000104904,4.680000066757202
669,1517159377.61,93.0,0.792156862745098,0.1607843137254902,211.9375,-13.4375,-3.0625,0,3,0,0,-69.1875,-8.875,-19.5,-0.0288888888889,0.0033333333333300003,-0.004444444444439999,0.0,-0.57,0.62,2993.2799999713898,4.639999866485596
670,1517159382.25,96.0,0.7176470588235294,0.29411764705882354,212.3125,-13.25,-3.0625,0,3,0,0,-65.75,-3.25,-22.1875,-0.013333333333299998,0.0144444444444,0.011111111111099999,0.09,-0.35,0.09,2997.920000076294,4.640000104904175
671,1517159386.9,99.0,0.16862745098039217,0.17647058823529413,212.5,-13.6875,-2.75,0,3,0,0,-69.0625,-9.6875,-18.75,0.005555555555560001,-0.0033333333333300003,0.0011111111111099998,0.13,-0.32,-0.38,3002.5700001716614,4.650000095367432
672,1517159391.55,97.0,0.6705882352941176,0.24705882352941178,211.125,-13.8125,-3.3125,0,3,0,0,-67.5625,-8.75,-19.5,0.0011111111111099998,-0.0311111111111,0.0166666666667,0.73,-0.2,0.08,3007.2200000286102,4.6499998569488525
673,1517159396.19,100.0,0.4,0.25882352941176473,207.9375,-13.4375,-2.9375,0,3,0,0,-65.5,-6.75,-18.875,-0.013333333333299998,0.012222222222200001,0.011111111111099999,0.33,-0.58,-0.06,3011.8600001335144,4.640000104904175
674,1517159400.84,102.0,0.33725490196078434,0.2196078431372549,204.375,-12.5625,-3.125,0,3,0,0,-65.1875,-4.375,-18.75,0.0022222222222199996,-0.01,0.0211111111111,0.1,0.17,-0.08,3016.5099999904633,4.6499998569488525
675,1517159405.49,100.0,0.6666666666666666,0.25098039215686274,200.25,-12.25,-3.375,0,3,0,0,-63.6875,-4.25,-19.5625,0.024444444444400002,0.0033333333333300003,0.0011111111111099998,-0.12,-0.44,0.0,3021.1600000858307,4.650000095367432
676,1517159410.15,104.0,0.6666666666666666,0.2,199.9375,-11.875,-2.6875,0,3,0,0,-62.5,-4.0625,-19.5625,-0.0033333333333300003,-0.005555555555560001,0.0011111111111099998,0.22,0.21,-0.44,3025.8200001716614,4.6600000858306885
677,1517159414.79,101.0,0.16470588235294117,0.23921568627450981,199.5625,-12.5625,-3.4375,0,3,0,0,-114.25,-9.875,-31.25,-0.00777777777778,0.0188888888889,-0.0033333333333300003,-0.23,-0.3,-0.06,3030.460000038147,4.639999866485596
678,1517159419.43,100.0,0.6666666666666666,0.21568627450980393,199.9375,-13.0,-3.75,0,3,0,0,-69.6875,-6.5,-20.1875,-0.0166666666667,-0.00777777777778,-0.00777777777778,0.71,-0.59,0.23,3035.100000143051,4.640000104904175
679,1517159424.11,103.0,0.7176470588235294,0.2,200.5,-13.4375,-3.125,0,3,0,0,-69.5,-6.375,-19.6875,0.024444444444400002,-0.0144444444444,-0.0033333333333300003,0.63,0.17,-0.33,3039.7799999713898,4.679999828338623
680,1517159428.77,102.0,0.6509803921568628,0.25098039215686274,200.625,-13.1875,-3.5625,0,3,0,0,-67.25,-6.1875,-18.75,0.03,0.0011111111111099998,0.0022222222222199996,0.25,-0.53,-0.36,3044.4400000572205,4.6600000858306885
681,1517159433.44,105.0,0.4666666666666667,0.2549019607843137,200.625,-13.4375,-3.6875,0,3,0,0,-69.75,-5.75,-18.5625,-0.00777777777778,0.008888888888889999,-0.0033333333333300003,1.03,-0.03,0.44,3049.1100001335144,4.670000076293945
682,1517159438.1,103.0,0.1843137254901961,0.2,201.1875,-13.5625,-4.25,0,3,0,0,-67.1875,-6.0625,-19.5625,-0.0333333333333,0.013333333333299998,-0.00777777777778,-0.29,-0.44,-0.13,3053.7699999809265,4.659999847412109
683,1517159442.74,100.0,0.6470588235294118,0.24313725490196078,201.5,-13.375,-4.5,0,3,0,0,-68.6875,-7.25,-18.0625,-0.0188888888889,0.008888888888889999,-0.004444444444439999,0.51,-0.58,-0.03,3058.4100000858307,4.640000104904175
684,1517159447.39,103.0,0.6784313725490196,0.19607843137254902,201.75,-13.875,-4.0,0,3,0,0,-69.75,-5.75,-17.5625,0.0011111111111099998,-0.022222222222199998,0.0011111111111099998,0.49,-0.33,1.2,3063.060000181198,4.650000095367432
685,1517159452.03,103.0,0.3058823529411765,0.2,201.8125,-13.875,-4.0625,0,3,0,0,-66.875,-6.1875,-17.75,0.0,0.01,0.0033333333333300003,0.25,-0.46,0.24,3067.7000000476837,4.639999866485596
686,1517159456.67,103.0,0.6352941176470588,0.21176470588235294,202.25,-13.8125,-3.5,0,3,0,0,-67.0625,-8.1875,-17.375,-0.0166666666667,0.0011111111111099998,-0.00666666666667,-0.12,-0.19,0.34,3072.340000152588,4.640000104904175
687,1517159461.35,101.0,0.4666666666666667,0.25098039215686274,202.4375,-13.75,-4.125,0,3,0,0,-66.6875,-7.0625,-17.375,-0.00777777777778,0.012222222222200001,-0.0011111111111099998,0.15,-0.32,0.01,3077.0199999809265,4.679999828338623
688,1517159465.97,103.0,0.5882352941176471,0.19607843137254902,202.75,-13.5625,-3.125,0,3,0,0,-67.6875,-6.6875,-18.75,0.0188888888889,0.013333333333299998,0.0033333333333300003,0.02,-0.46,1.05,3081.640000104904,4.620000123977661
689,1517159470.61,103.0,0.5372549019607843,0.2235294117647059,202.625,-13.6875,-3.4375,0,3,0,0,-68.375,-6.25,-18.0625,-0.0022222222222199996,-0.0022222222222199996,-0.01,0.11,-0.4,0.26,3086.2799999713898,4.639999866485596
690,1517159475.25,104.0,0.7019607843137254,0.27058823529411763,203.0625,-13.625,-3.5,0,3,0,0,-67.25,-5.6875,-18.75,0.0033333333333300003,-0.0022222222222199996,0.008888888888889999,1.12,-0.41,0.36,3090.920000076294,4.640000104904175
691,1517159479.95,106.0,0.6352941176470588,0.19215686274509805,202.8125,-13.9375,-3.1875,0,3,0,0,-69.25,-6.25,-17.875,-0.03,0.0177777777778,-0.005555555555560001,0.02,0.11,0.86,3095.6200001239777,4.700000047683716
692,1517159484.6,106.0,0.6901960784313725,0.23529411764705882,203.625,-14.1875,-3.3125,0,3,0,0,-69.375,-6.1875,-17.6875,0.004444444444439999,0.022222222222199998,0.005555555555560001,-0.06,-0.03,0.56,3100.2699999809265,4.6499998569488525
693,1517159489.26,106.0,0.5882352941176471,0.2235294117647059,203.8125,-13.875,-3.8125,0,3,0,0,-70.75,-5.75,-17.375,-0.0277777777778,-0.05,-0.012222222222200001,-0.58,0.05,-0.29,3104.930000066757,4.6600000858306885
694,1517159493.91,108.0,0.6313725490196078,0.25098039215686274,204.25,-13.5625,-3.5,0,3,0,0,-68.875,-6.1875,-18.375,0.02,0.0388888888889,0.008888888888889999,-0.65,0.41,0.04,3109.5800001621246,4.650000095367432
695,1517159498.57,109.0,0.6470588235294118,0.25882352941176473,204.375,-13.5625,-3.125,0,3,0,0,-69.25,-4.5,-18.5,0.0144444444444,0.025555555555599997,0.01,-0.26,-0.42,0.2,3114.2400000095367,4.659999847412109
696,1517159503.23,111.0,0.6666666666666666,0.2627450980392157,204.5,-13.5625,-3.125,0,3,0,0,-70.0,-6.0,-20.0625,-0.0188888888889,0.0344444444444,-0.005555555555560001,0.15,0.15,0.3,3118.9000000953674,4.6600000858306885
697,1517159507.87,112.0,0.7490196078431373,0.24705882352941178,204.5625,-13.5625,-3.5,0,3,0,0,-69.375,-6.25,-19.1875,0.01,0.0188888888889,-0.0211111111111,-0.58,-0.39,0.63,3123.539999961853,4.639999866485596
698,1517159512.55,111.0,0.6745098039215687,0.2,205.1875,-13.625,-3.8125,0,3,0,0,-68.1875,-5.6875,-18.6875,-0.0033333333333300003,0.0344444444444,-0.008888888888889999,-0.25,-0.24,0.54,3128.2200000286102,4.680000066757202
699,1517159517.23,110.0,0.4980392156862745,0.2,205.3125,-13.625,-4.0,0,3,0,0,-67.5,-7.0625,-17.0625,0.0422222222222,0.00777777777778,0.0033333333333300003,-0.76,0.13,-0.26,3132.9000000953674,4.680000066757202
700,1517159521.92,109.0,0.32941176470588235,0.23921568627450981,205.5625,-13.5,-4.875,0,3,0,0,-67.375,-7.0,-19.6875,-0.0022222222222199996,0.0011111111111099998,0.0033333333333300003,-0.02,0.08,0.15,3137.590000152588,4.690000057220459
701,1517159526.54,108.0,0.3607843137254902,0.2901960784313726,205.5625,-13.0625,-5.25,0,3,0,0,-69.0625,-6.5,-18.0,-0.0011111111111099998,0.0,0.00777777777778,0.15,-0.7,-0.36,3142.210000038147,4.619999885559082
